,Unnamed: 0,age,country,country-year,gdp_for_year ($),gdp_per_capita ($),generation,population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
206,206.0,35-54 years,Albania,Albania2006,8992642349.0,3235.0,Boomers,388746.0,222.6,female,0.0,0.0,2544.0,2006.0
207,207.0,5-14 years,Albania,Albania2006,8992642349.0,3235.0,Millenials,267316.0,222.6,female,0.0,0.0,2544.0,2006.0
208,208.0,55-74 years,Albania,Albania2006,8992642349.0,3235.0,Silent,215907.0,222.6,female,0.0,0.0,2544.0,2006.0
209,209.0,75+ years,Albania,Albania2006,8992642349.0,3235.0,Silent,56011.0,222.6,female,0.0,0.0,2544.0,2006.0
210,210.0,15-24 years,Albania,Albania2006,8992642349.0,3235.0,Millenials,286679.0,222.6,male,0.0,0.0,2544.0,2006.0
211,211.0,25-34 years,Albania,Albania2006,8992642349.0,3235.0,Generation X,174092.0,222.6,male,0.0,0.0,2544.0,2006.0
212,212.0,35-54 years,Albania,Albania2006,8992642349.0,3235.0,Boomers,379076.0,222.6,male,0.0,0.0,2544.0,2006.0
213,213.0,5-14 years,Albania,Albania2006,8992642349.0,3235.0,Millenials,282678.0,222.6,male,0.0,0.0,2544.0,2006.0
214,214.0,55-74 years,Albania,Albania2006,8992642349.0,3235.0,Silent,219360.0,222.6,male,0.0,0.0,2544.0,2006.0
215,215.0,75+ years,Albania,Albania2006,8992642349.0,3235.0,Silent,40782.0,222.6,male,0.0,0.0,2544.0,2006.0
216,216.0,75+ years,Albania,Albania2007,10701011897.0,3863.0,Silent,42366.0,302.4,male,18.88,8.0,2544.0,2007.0
217,217.0,35-54 years,Albania,Albania2007,10701011897.0,3863.0,Boomers,378626.0,302.4,male,7.66,29.0,2544.0,2007.0
218,218.0,55-74 years,Albania,Albania2007,10701011897.0,3863.0,Silent,224160.0,302.4,male,6.25,14.0,2544.0,2007.0
219,219.0,75+ years,Albania,Albania2007,10701011897.0,3863.0,Silent,57404.0,302.4,female,5.23,3.0,2544.0,2007.0
220,220.0,25-34 years,Albania,Albania2007,10701011897.0,3863.0,Generation X,172494.0,302.4,male,5.22,9.0,2544.0,2007.0
221,221.0,15-24 years,Albania,Albania2007,10701011897.0,3863.0,Millenials,281080.0,302.4,female,4.63,13.0,2544.0,2007.0
222,222.0,15-24 years,Albania,Albania2007,10701011897.0,3863.0,Millenials,288349.0,302.4,male,4.51,13.0,2544.0,2007.0
223,223.0,25-34 years,Albania,Albania2007,10701011897.0,3863.0,Generation X,183629.0,302.4,female,4.36,8.0,2544.0,2007.0
224,224.0,55-74 years,Albania,Albania2007,10701011897.0,3863.0,Silent,221120.0,302.4,female,4.07,9.0,2544.0,2007.0
225,225.0,35-54 years,Albania,Albania2007,10701011897.0,3863.0,Boomers,391811.0,302.4,female,3.57,14.0,2544.0,2007.0
226,226.0,5-14 years,Albania,Albania2007,10701011897.0,3863.0,Generation Z,272497.0,302.4,male,1.47,4.0,2544.0,2007.0
227,227.0,5-14 years,Albania,Albania2007,10701011897.0,3863.0,Generation Z,256808.0,302.4,female,0.0,0.0,2544.0,2007.0
228,228.0,25-34 years,Albania,Albania2008,12881352688.0,4672.0,Generation X,172855.0,408.6,male,12.15,21.0,2544.0,2008.0
229,229.0,35-54 years,Albania,Albania2008,12881352688.0,4672.0,Boomers,377119.0,408.6,male,9.81,37.0,2544.0,2008.0
230,230.0,55-74 years,Albania,Albania2008,12881352688.0,4672.0,Silent,228672.0,408.6,male,9.18,21.0,2544.0,2008.0
231,231.0,75+ years,Albania,Albania2008,12881352688.0,4672.0,Silent,59369.0,408.6,female,8.42,5.0,2544.0,2008.0
232,232.0,15-24 years,Albania,Albania2008,12881352688.0,4672.0,Millenials,276073.0,408.6,female,7.24,20.0,2544.0,2008.0
233,233.0,25-34 years,Albania,Albania2008,12881352688.0,4672.0,Generation X,182663.0,408.6,female,4.93,9.0,2544.0,2008.0
234,234.0,35-54 years,Albania,Albania2008,12881352688.0,4672.0,Boomers,393832.0,408.6,female,4.82,19.0,2544.0,2008.0
235,235.0,75+ years,Albania,Albania2008,12881352688.0,4672.0,Silent,44574.0,408.6,male,4.49,2.0,2544.0,2008.0
236,236.0,15-24 years,Albania,Albania2008,12881352688.0,4672.0,Millenials,286702.0,408.6,male,3.84,11.0,2544.0,2008.0
237,237.0,55-74 years,Albania,Albania2008,12881352688.0,4672.0,Silent,226448.0,408.6,female,3.09,7.0,2544.0,2008.0
238,238.0,5-14 years,Albania,Albania2008,12881352688.0,4672.0,Generation Z,262464.0,408.6,male,2.67,7.0,2544.0,2008.0
239,239.0,5-14 years,Albania,Albania2008,12881352688.0,4672.0,Generation Z,246288.0,408.6,female,0.41,1.0,2544.0,2008.0
240,240.0,15-24 years,Albania,Albania2009,12044212904.0,4387.0,Millenials,270003.0,379.8,female,0.0,0.0,2544.0,2009.0
241,241.0,25-34 years,Albania,Albania2009,12044212904.0,4387.0,Generation X,182712.0,379.8,female,0.0,0.0,2544.0,2009.0
242,242.0,35-54 years,Albania,Albania2009,12044212904.0,4387.0,Boomers,394286.0,379.8,female,0.0,0.0,2544.0,2009.0
243,243.0,5-14 years,Albania,Albania2009,12044212904.0,4387.0,Generation Z,236174.0,379.8,female,0.0,0.0,2544.0,2009.0
244,244.0,55-74 years,Albania,Albania2009,12044212904.0,4387.0,Silent,233302.0,379.8,female,0.0,0.0,2544.0,2009.0
245,245.0,75+ years,Albania,Albania2009,12044212904.0,4387.0,Silent,61582.0,379.8,female,0.0,0.0,2544.0,2009.0
246,246.0,15-24 years,Albania,Albania2009,12044212904.0,4387.0,Millenials,283448.0,379.8,male,0.0,0.0,2544.0,2009.0
247,247.0,25-34 years,Albania,Albania2009,12044212904.0,4387.0,Generation X,174955.0,379.8,male,0.0,0.0,2544.0,2009.0
248,248.0,35-54 years,Albania,Albania2009,12044212904.0,4387.0,Boomers,374365.0,379.8,male,0.0,0.0,2544.0,2009.0
249,249.0,5-14 years,Albania,Albania2009,12044212904.0,4387.0,Generation Z,253007.0,379.8,male,0.0,0.0,2544.0,2009.0
250,250.0,55-74 years,Albania,Albania2009,12044212904.0,4387.0,Silent,234570.0,379.8,male,0.0,0.0,2544.0,2009.0
251,251.0,75+ years,Albania,Albania2009,12044212904.0,4387.0,Silent,47331.0,379.8,male,0.0,0.0,2544.0,2009.0
252,252.0,55-74 years,Albania,Albania2010,11926953259.0,4359.0,Silent,241852.0,334.7,male,8.27,20.0,2544.0,2010.0
253,253.0,35-54 years,Albania,Albania2010,11926953259.0,4359.0,Generation X,371611.0,334.7,male,5.38,20.0,2544.0,2010.0
254,254.0,25-34 years,Albania,Albania2010,11926953259.0,4359.0,Generation X,179720.0,334.7,male,5.01,9.0,2544.0,2010.0
255,255.0,75+ years,Albania,Albania2010,11926953259.0,4359.0,Silent,50767.0,334.7,male,3.94,2.0,2544.0,2010.0
256,256.0,15-24 years,Albania,Albania2010,11926953259.0,4359.0,Millenials,279508.0,334.7,male,3.58,10.0,2544.0,2010.0
257,257.0,25-34 years,Albania,Albania2010,11926953259.0,4359.0,Generation X,183579.0,334.7,female,3.27,6.0,2544.0,2010.0
258,258.0,75+ years,Albania,Albania2010,11926953259.0,4359.0,Silent,64415.0,334.7,female,3.1,2.0,2544.0,2010.0
259,259.0,35-54 years,Albania,Albania2010,11926953259.0,4359.0,Generation X,394593.0,334.7,female,3.04,12.0,2544.0,2010.0
260,260.0,55-74 years,Albania,Albania2010,11926953259.0,4359.0,Silent,241491.0,334.7,female,2.9,7.0,2544.0,2010.0
261,261.0,15-24 years,Albania,Albania2010,11926953259.0,4359.0,Millenials,263581.0,334.7,female,2.28,6.0,2544.0,2010.0
262,262.0,5-14 years,Albania,Albania2010,11926953259.0,4359.0,Generation Z,223969.0,334.7,female,0.89,2.0,2544.0,2010.0
263,263.0,5-14 years,Albania,Albania2010,11926953259.0,4359.0,Generation Z,240939.0,334.7,male,0.0,0.0,2544.0,2010.0
264,960.0,35-54 years,Armenia,Armenia1990,2256838858.0,756.0,Silent,332700.0,6.7,male,7.51,25.0,2474.0,1990.0
265,961.0,75+ years,Armenia,Armenia1990,2256838858.0,756.0,G.I. Generation,26900.0,6.7,male,7.43,2.0,2474.0,1990.0
266,962.0,55-74 years,Armenia,Armenia1990,2256838858.0,756.0,G.I. Generation,183800.0,6.7,male,5.98,11.0,2474.0,1990.0
267,963.0,25-34 years,Armenia,Armenia1990,2256838858.0,756.0,Boomers,307100.0,6.7,male,5.21,16.0,2474.0,1990.0
268,964.0,35-54 years,Armenia,Armenia1990,2256838858.0,756.0,Silent,358000.0,6.7,female,4.19,15.0,2474.0,1990.0
269,965.0,15-24 years,Armenia,Armenia1990,2256838858.0,756.0,Generation X,272500.0,6.7,male,3.67,10.0,2474.0,1990.0
270,966.0,55-74 years,Armenia,Armenia1990,2256838858.0,756.0,G.I. Generation,224100.0,6.7,female,2.68,6.0,2474.0,1990.0
271,967.0,75+ years,Armenia,Armenia1990,2256838858.0,756.0,G.I. Generation,48900.0,6.7,female,2.04,1.0,2474.0,1990.0
272,968.0,25-34 years,Armenia,Armenia1990,2256838858.0,756.0,Boomers,320700.0,6.7,female,1.25,4.0,2474.0,1990.0
273,969.0,15-24 years,Armenia,Armenia1990,2256838858.0,756.0,Generation X,258500.0,6.7,female,1.16,3.0,2474.0,1990.0
274,970.0,5-14 years,Armenia,Armenia1990,2256838858.0,756.0,Generation X,316900.0,6.7,female,0.0,0.0,2474.0,1990.0
275,971.0,5-14 years,Armenia,Armenia1990,2256838858.0,756.0,Generation X,333600.0,6.7,male,0.0,0.0,2474.0,1990.0
276,972.0,75+ years,Armenia,Armenia1991,2068526522.0,640.0,G.I. Generation,28800.0,6.7,male,17.36,5.0,2474.0,1991.0
277,973.0,25-34 years,Armenia,Armenia1991,2068526522.0,640.0,Boomers,313800.0,6.7,male,6.37,20.0,2474.0,1991.0
278,974.0,55-74 years,Armenia,Armenia1991,2068526522.0,640.0,Silent,247900.0,6.7,female,4.44,11.0,2474.0,1991.0
279,975.0,55-74 years,Armenia,Armenia1991,2068526522.0,640.0,Silent,203100.0,6.7,male,4.43,9.0,2474.0,1991.0
280,976.0,35-54 years,Armenia,Armenia1991,2068526522.0,640.0,Boomers,348500.0,6.7,male,4.02,14.0,2474.0,1991.0
281,977.0,75+ years,Armenia,Armenia1991,2068526522.0,640.0,G.I. Generation,52900.0,6.7,female,3.78,2.0,2474.0,1991.0
282,978.0,35-54 years,Armenia,Armenia1991,2068526522.0,640.0,Boomers,396300.0,6.7,female,2.27,9.0,2474.0,1991.0
283,979.0,15-24 years,Armenia,Armenia1991,2068526522.0,640.0,Generation X,295300.0,6.7,male,2.03,6.0,2474.0,1991.0
284,980.0,25-34 years,Armenia,Armenia1991,2068526522.0,640.0,Boomers,342100.0,6.7,female,1.17,4.0,2474.0,1991.0
285,981.0,15-24 years,Armenia,Armenia1991,2068526522.0,640.0,Generation X,286400.0,6.7,female,0.0,0.0,2474.0,1991.0
286,982.0,5-14 years,Armenia,Armenia1991,2068526522.0,640.0,Millenials,349500.0,6.7,female,0.0,0.0,2474.0,1991.0
287,983.0,5-14 years,Armenia,Armenia1991,2068526522.0,640.0,Millenials,366200.0,6.7,male,0.0,0.0,2474.0,1991.0
288,984.0,75+ years,Armenia,Armenia1992,1272577456.0,385.0,G.I. Generation,28200.0,6.7,male,10.64,3.0,2474.0,1992.0
289,985.0,55-74 years,Armenia,Armenia1992,1272577456.0,385.0,Silent,215100.0,6.7,male,6.97,15.0,2474.0,1992.0
290,986.0,35-54 years,Armenia,Armenia1992,1272577456.0,385.0,Boomers,360400.0,6.7,male,6.1,22.0,2474.0,1992.0
291,987.0,25-34 years,Armenia,Armenia1992,1272577456.0,385.0,Boomers,312600.0,6.7,male,4.8,15.0,2474.0,1992.0
292,988.0,55-74 years,Armenia,Armenia1992,1272577456.0,385.0,Silent,263400.0,6.7,female,3.8,10.0,2474.0,1992.0
293,989.0,75+ years,Armenia,Armenia1992,1272577456.0,385.0,G.I. Generation,53400.0,6.7,female,3.75,2.0,2474.0,1992.0
294,990.0,15-24 years,Armenia,Armenia1992,1272577456.0,385.0,Generation X,300300.0,6.7,male,3.0,9.0,2474.0,1992.0
295,991.0,35-54 years,Armenia,Armenia1992,1272577456.0,385.0,Boomers,410800.0,6.7,female,1.46,6.0,2474.0,1992.0
296,992.0,15-24 years,Armenia,Armenia1992,1272577456.0,385.0,Generation X,290100.0,6.7,female,0.34,1.0,2474.0,1992.0
297,993.0,25-34 years,Armenia,Armenia1992,1272577456.0,385.0,Boomers,340900.0,6.7,female,0.0,0.0,2474.0,1992.0
298,994.0,5-14 years,Armenia,Armenia1992,1272577456.0,385.0,Millenials,358200.0,6.7,female,0.0,0.0,2474.0,1992.0
299,995.0,5-14 years,Armenia,Armenia1992,1272577456.0,385.0,Millenials,375300.0,6.7,male,0.0,0.0,2474.0,1992.0
300,996.0,75+ years,Armenia,Armenia1993,1201313201.0,357.0,G.I. Generation,53100.0,6.7,female,11.3,6.0,2474.0,1993.0
301,997.0,55-74 years,Armenia,Armenia1993,1201313201.0,357.0,Silent,226400.0,6.7,male,8.83,20.0,2474.0,1993.0
302,998.0,75+ years,Armenia,Armenia1993,1201313201.0,357.0,G.I. Generation,28400.0,6.7,male,7.04,2.0,2474.0,1993.0
303,999.0,35-54 years,Armenia,Armenia1993,1201313201.0,357.0,Boomers,371900.0,6.7,male,6.72,25.0,2474.0,1993.0
304,1000.0,25-34 years,Armenia,Armenia1993,1201313201.0,357.0,Boomers,305600.0,6.7,male,5.56,17.0,2474.0,1993.0
305,1001.0,55-74 years,Armenia,Armenia1993,1201313201.0,357.0,Silent,276100.0,6.7,female,5.07,14.0,2474.0,1993.0
306,1002.0,15-24 years,Armenia,Armenia1993,1201313201.0,357.0,Generation X,304800.0,6.7,male,2.3,7.0,2474.0,1993.0
307,1003.0,25-34 years,Armenia,Armenia1993,1201313201.0,357.0,Boomers,335900.0,6.7,female,1.79,6.0,2474.0,1993.0
308,1004.0,35-54 years,Armenia,Armenia1993,1201313201.0,357.0,Boomers,424000.0,6.7,female,1.42,6.0,2474.0,1993.0
309,1005.0,15-24 years,Armenia,Armenia1993,1201313201.0,357.0,Generation X,293900.0,6.7,female,1.02,3.0,2474.0,1993.0
310,1006.0,5-14 years,Armenia,Armenia1993,1201313201.0,357.0,Millenials,364200.0,6.7,female,0.0,0.0,2474.0,1993.0
311,1007.0,5-14 years,Armenia,Armenia1993,1201313201.0,357.0,Millenials,382300.0,6.7,male,0.0,0.0,2474.0,1993.0
312,1008.0,75+ years,Armenia,Armenia1994,1315158670.0,387.0,G.I. Generation,28200.0,6.1,male,24.82,7.0,2474.0,1994.0
313,1009.0,75+ years,Armenia,Armenia1994,1315158670.0,387.0,G.I. Generation,51700.0,6.1,female,9.67,5.0,2474.0,1994.0
314,1010.0,55-74 years,Armenia,Armenia1994,1315158670.0,387.0,Silent,235500.0,6.1,male,8.49,20.0,2474.0,1994.0
315,1011.0,35-54 years,Armenia,Armenia1994,1315158670.0,387.0,Boomers,382500.0,6.1,male,8.1,31.0,2474.0,1994.0
316,1012.0,55-74 years,Armenia,Armenia1994,1315158670.0,387.0,Silent,286000.0,6.1,female,6.29,18.0,2474.0,1994.0
317,1013.0,25-34 years,Armenia,Armenia1994,1315158670.0,387.0,Boomers,297000.0,6.1,male,3.37,10.0,2474.0,1994.0
318,1014.0,15-24 years,Armenia,Armenia1994,1315158670.0,387.0,Generation X,308300.0,6.1,male,1.95,6.0,2474.0,1994.0
319,1015.0,35-54 years,Armenia,Armenia1994,1315158670.0,387.0,Boomers,437100.0,6.1,female,1.6,7.0,2474.0,1994.0
320,1016.0,15-24 years,Armenia,Armenia1994,1315158670.0,387.0,Generation X,297600.0,6.1,female,1.34,4.0,2474.0,1994.0
321,1017.0,5-14 years,Armenia,Armenia1994,1315158670.0,387.0,Millenials,385400.0,6.1,male,0.52,2.0,2474.0,1994.0
322,1018.0,25-34 years,Armenia,Armenia1994,1315158670.0,387.0,Boomers,326200.0,6.1,female,0.31,1.0,2474.0,1994.0
323,1019.0,5-14 years,Armenia,Armenia1994,1315158670.0,387.0,Millenials,367000.0,6.1,female,0.27,1.0,2474.0,1994.0
324,1020.0,55-74 years,Armenia,Armenia1995,1468317350.0,426.0,Silent,242300.0,17.4,male,11.97,29.0,2474.0,1995.0
325,1021.0,35-54 years,Armenia,Armenia1995,1468317350.0,426.0,Boomers,395200.0,17.4,male,8.1,32.0,2474.0,1995.0
326,1022.0,25-34 years,Armenia,Armenia1995,1468317350.0,426.0,Generation X,289500.0,17.4,male,7.25,21.0,2474.0,1995.0
327,1023.0,75+ years,Armenia,Armenia1995,1468317350.0,426.0,G.I. Generation,28000.0,17.4,male,7.14,2.0,2474.0,1995.0
328,1024.0,75+ years,Armenia,Armenia1995,1468317350.0,426.0,G.I. Generation,51400.0,17.4,female,3.89,2.0,2474.0,1995.0
329,1025.0,55-74 years,Armenia,Armenia1995,1468317350.0,426.0,Silent,295200.0,17.4,female,3.73,11.0,2474.0,1995.0
330,1026.0,25-34 years,Armenia,Armenia1995,1468317350.0,426.0,Generation X,313300.0,17.4,female,3.51,11.0,2474.0,1995.0
331,1027.0,15-24 years,Armenia,Armenia1995,1468317350.0,426.0,Generation X,313600.0,17.4,male,3.19,10.0,2474.0,1995.0
332,1028.0,35-54 years,Armenia,Armenia1995,1468317350.0,426.0,Boomers,453600.0,17.4,female,1.76,8.0,2474.0,1995.0
333,1029.0,15-24 years,Armenia,Armenia1995,1468317350.0,426.0,Generation X,303200.0,17.4,female,0.99,3.0,2474.0,1995.0
334,1030.0,5-14 years,Armenia,Armenia1995,1468317350.0,426.0,Millenials,388200.0,17.4,male,0.26,1.0,2474.0,1995.0
335,1031.0,5-14 years,Armenia,Armenia1995,1468317350.0,426.0,Millenials,369700.0,17.4,female,0.0,0.0,2474.0,1995.0
336,1032.0,75+ years,Armenia,Armenia1996,1596968913.0,458.0,G.I. Generation,27900.0,22.9,male,10.75,3.0,2474.0,1996.0
337,1033.0,55-74 years,Armenia,Armenia1996,1596968913.0,458.0,Silent,246200.0,22.9,male,7.31,18.0,2474.0,1996.0
338,1034.0,35-54 years,Armenia,Armenia1996,1596968913.0,458.0,Boomers,409800.0,22.9,male,5.86,24.0,2474.0,1996.0
339,1035.0,25-34 years,Armenia,Armenia1996,1596968913.0,458.0,Generation X,284300.0,22.9,male,4.57,13.0,2474.0,1996.0
340,1036.0,55-74 years,Armenia,Armenia1996,1596968913.0,458.0,Silent,301900.0,22.9,female,3.97,12.0,2474.0,1996.0
341,1037.0,35-54 years,Armenia,Armenia1996,1596968913.0,458.0,Boomers,471200.0,22.9,female,1.49,7.0,2474.0,1996.0
342,1038.0,15-24 years,Armenia,Armenia1996,1596968913.0,458.0,Generation X,320000.0,22.9,male,1.25,4.0,2474.0,1996.0
343,1039.0,25-34 years,Armenia,Armenia1996,1596968913.0,458.0,Generation X,301500.0,22.9,female,1.0,3.0,2474.0,1996.0
344,1040.0,15-24 years,Armenia,Armenia1996,1596968913.0,458.0,Generation X,310200.0,22.9,female,0.32,1.0,2474.0,1996.0
345,1041.0,5-14 years,Armenia,Armenia1996,1596968913.0,458.0,Millenials,371900.0,22.9,female,0.27,1.0,2474.0,1996.0
346,1042.0,5-14 years,Armenia,Armenia1996,1596968913.0,458.0,Millenials,390300.0,22.9,male,0.26,1.0,2474.0,1996.0
347,1043.0,75+ years,Armenia,Armenia1996,1596968913.0,458.0,G.I. Generation,51100.0,22.9,female,0.0,0.0,2474.0,1996.0
348,1044.0,55-74 years,Armenia,Armenia1997,1639492424.0,465.0,Silent,246200.0,27.7,male,8.53,21.0,2474.0,1997.0
349,1045.0,35-54 years,Armenia,Armenia1997,1639492424.0,465.0,Boomers,426000.0,27.7,male,6.1,26.0,2474.0,1997.0
350,1046.0,75+ years,Armenia,Armenia1997,1639492424.0,465.0,G.I. Generation,51400.0,27.7,female,5.84,3.0,2474.0,1997.0
351,1047.0,75+ years,Armenia,Armenia1997,1639492424.0,465.0,G.I. Generation,28500.0,27.7,male,3.51,1.0,2474.0,1997.0
352,1048.0,25-34 years,Armenia,Armenia1997,1639492424.0,465.0,Generation X,282000.0,27.7,male,3.19,9.0,2474.0,1997.0
353,1049.0,55-74 years,Armenia,Armenia1997,1639492424.0,465.0,Silent,304400.0,27.7,female,2.63,8.0,2474.0,1997.0
354,1050.0,15-24 years,Armenia,Armenia1997,1639492424.0,465.0,Generation X,327300.0,27.7,male,1.22,4.0,2474.0,1997.0
355,1051.0,35-54 years,Armenia,Armenia1997,1639492424.0,465.0,Boomers,489900.0,27.7,female,0.61,3.0,2474.0,1997.0
356,1052.0,25-34 years,Armenia,Armenia1997,1639492424.0,465.0,Generation X,294200.0,27.7,female,0.34,1.0,2474.0,1997.0
357,1053.0,5-14 years,Armenia,Armenia1997,1639492424.0,465.0,Millenials,389500.0,27.7,male,0.26,1.0,2474.0,1997.0
358,1054.0,15-24 years,Armenia,Armenia1997,1639492424.0,465.0,Generation X,316500.0,27.7,female,0.0,0.0,2474.0,1997.0
359,1055.0,5-14 years,Armenia,Armenia1997,1639492424.0,465.0,Millenials,370800.0,27.7,female,0.0,0.0,2474.0,1997.0
360,1056.0,75+ years,Armenia,Armenia1998,1893726437.0,532.0,G.I. Generation,29600.0,35.6,male,6.76,2.0,2474.0,1998.0
361,1057.0,55-74 years,Armenia,Armenia1998,1893726437.0,532.0,Silent,243300.0,35.6,male,6.58,16.0,2474.0,1998.0
362,1058.0,35-54 years,Armenia,Armenia1998,1893726437.0,532.0,Boomers,445000.0,35.6,male,4.49,20.0,2474.0,1998.0
363,1059.0,25-34 years,Armenia,Armenia1998,1893726437.0,532.0,Generation X,280200.0,35.6,male,2.14,6.0,2474.0,1998.0
364,1060.0,55-74 years,Armenia,Armenia1998,1893726437.0,532.0,Silent,302000.0,35.6,female,1.99,6.0,2474.0,1998.0
365,1061.0,75+ years,Armenia,Armenia1998,1893726437.0,532.0,G.I. Generation,53100.0,35.6,female,1.88,1.0,2474.0,1998.0
366,1062.0,35-54 years,Armenia,Armenia1998,1893726437.0,532.0,Boomers,509800.0,35.6,female,1.77,9.0,2474.0,1998.0
367,1063.0,15-24 years,Armenia,Armenia1998,1893726437.0,532.0,Generation X,335100.0,35.6,male,1.19,4.0,2474.0,1998.0
368,1064.0,25-34 years,Armenia,Armenia1998,1893726437.0,532.0,Generation X,289300.0,35.6,female,0.35,1.0,2474.0,1998.0
369,1065.0,5-14 years,Armenia,Armenia1998,1893726437.0,532.0,Millenials,364600.0,35.6,female,0.27,1.0,2474.0,1998.0
370,1066.0,15-24 years,Armenia,Armenia1998,1893726437.0,532.0,Generation X,322300.0,35.6,female,0.0,0.0,2474.0,1998.0
371,1067.0,5-14 years,Armenia,Armenia1998,1893726437.0,532.0,Millenials,383700.0,35.6,male,0.0,0.0,2474.0,1998.0
372,1068.0,55-74 years,Armenia,Armenia1999,1845482181.0,515.0,Silent,238100.0,37.7,male,6.3,15.0,2474.0,1999.0
373,1069.0,75+ years,Armenia,Armenia1999,1845482181.0,515.0,G.I. Generation,56800.0,37.7,female,5.28,3.0,2474.0,1999.0
374,1070.0,35-54 years,Armenia,Armenia1999,1845482181.0,515.0,Boomers,464300.0,37.7,male,4.74,22.0,2474.0,1999.0
375,1071.0,55-74 years,Armenia,Armenia1999,1845482181.0,515.0,Silent,296800.0,37.7,female,3.03,9.0,2474.0,1999.0
376,1072.0,25-34 years,Armenia,Armenia1999,1845482181.0,515.0,Generation X,279800.0,37.7,male,2.14,6.0,2474.0,1999.0
377,1073.0,15-24 years,Armenia,Armenia1999,1845482181.0,515.0,Generation X,344000.0,37.7,male,1.74,6.0,2474.0,1999.0
378,1074.0,35-54 years,Armenia,Armenia1999,1845482181.0,515.0,Boomers,530700.0,37.7,female,0.75,4.0,2474.0,1999.0
379,1075.0,25-34 years,Armenia,Armenia1999,1845482181.0,515.0,Generation X,284300.0,37.7,female,0.7,2.0,2474.0,1999.0
380,1076.0,15-24 years,Armenia,Armenia1999,1845482181.0,515.0,Generation X,329700.0,37.7,female,0.0,0.0,2474.0,1999.0
381,1077.0,5-14 years,Armenia,Armenia1999,1845482181.0,515.0,Millenials,352300.0,37.7,female,0.0,0.0,2474.0,1999.0
382,1078.0,5-14 years,Armenia,Armenia1999,1845482181.0,515.0,Millenials,371600.0,37.7,male,0.0,0.0,2474.0,1999.0
383,1079.0,75+ years,Armenia,Armenia1999,1845482181.0,515.0,G.I. Generation,32300.0,37.7,male,0.0,0.0,2474.0,1999.0
384,1080.0,75+ years,Armenia,Armenia2000,1911563665.0,530.0,G.I. Generation,37600.0,42.1,male,10.64,4.0,2474.0,2000.0
385,1081.0,75+ years,Armenia,Armenia2000,1911563665.0,530.0,G.I. Generation,66500.0,42.1,female,7.52,5.0,2474.0,2000.0
386,1082.0,55-74 years,Armenia,Armenia2000,1911563665.0,530.0,Silent,234300.0,42.1,male,5.98,14.0,2474.0,2000.0
387,1083.0,35-54 years,Armenia,Armenia2000,1911563665.0,530.0,Boomers,481100.0,42.1,male,3.74,18.0,2474.0,2000.0
388,1084.0,25-34 years,Armenia,Armenia2000,1911563665.0,530.0,Generation X,283300.0,42.1,male,1.76,5.0,2474.0,2000.0
389,1085.0,15-24 years,Armenia,Armenia2000,1911563665.0,530.0,Generation X,358000.0,42.1,male,1.68,6.0,2474.0,2000.0
390,1086.0,25-34 years,Armenia,Armenia2000,1911563665.0,530.0,Generation X,280400.0,42.1,female,1.43,4.0,2474.0,2000.0
391,1087.0,55-74 years,Armenia,Armenia2000,1911563665.0,530.0,Silent,292700.0,42.1,female,1.37,4.0,2474.0,2000.0
392,1088.0,35-54 years,Armenia,Armenia2000,1911563665.0,530.0,Boomers,555300.0,42.1,female,0.18,1.0,2474.0,2000.0
